span	size	face	marker	line	page
discharge hoses (Double Red)  to connect the monitor output and the Agitator hose (Single Yellow)	12.0	0	-1	2467	87
connected to the Agitator output to mix the STB slurry, recirculate and agitate the main truck tank.	12.0	0	-1	2468	87
The White band trailer monitor hose and the double yellow band trailer agitator hose can be used to	12.0	0	-1	2469	87
recirculate water or slurry back to the trailer tank.	12.0	0	-1	2470	87
The trailer suction hose (double Black bands) is	12.0	0	-1	2470	87
used to draw water or slurry from the trailer tank.	12.0	0	-1	2471	87
2-	12.0	1	2	2472	87
Truck only	12.0	1	-1	2472	87
When using the truck by itself for mixing slurry, the unit will need to supply water for mixing from	12.0	0	-1	2473	87
an external tank such as a blivet, drop tank, tank and pump unit or out of a natural source.   Make the	12.0	0	-1	2474	87
mixing connections the same way as above for the truck tank but you will be drafting water vertically	12.0	0	-1	2475	87
or horizontally to fill water into the mixing tank.	12.0	0	-1	2476	87
Keep in mind that you cannot perform any other	12.0	0	-1	2476	87
functions (i.e., agitation, or the mixing with the monitor or discharge outlets) when drafting in through	12.0	0	-1	2477	87
the drafting port and out through the draft outlet port.	12.0	0	-1	2478	87
Use the Vertical Draft hose (Single Blue band)	12.0	0	-1	2478	87
to raise water from below the level of the truck tires to draw water up to the Power Unit and into the	12.0	0	-1	2479	87
Main (Truck) tank.	12.0	0	-1	2480	87
Use the Horizontal Drafting hose (Double Blue bands) to draw water horizontally	12.0	0	-1	2480	87
from a drop tank or blivet on the ground.  You can do the same with the Trailer Suction Tank (Double	12.0	0	-1	2481	87
Black bands) to extend the horizontal distance but it might not work for increasing the vertical	12.0	0	-1	2482	87
distance.	12.0	0	-1	2483	87
<img0222>	-1.0	-1	-1	2484	87
<img0223>	-1.0	-1	-1	2485	87
Single Black	12.0	0	-1	2486	87
<img0224>	-1.0	-1	-1	2487	87
Double Black	12.0	0	-1	2488	87
<img0225>	-1.0	-1	-1	2489	87
Double Red	12.0	0	-1	2490	87
Single Yellow	12.0	0	-1	2491	87
<img0226>	-1.0	-1	-1	2492	87
White	12.0	0	-1	2493	87
Double Yellow	12.0	0	-1	2494	87
<img0227>	-1.0	-1	-1	2495	87
Mixing STB Slurry with Two Tanks	18.0	0	-1	2496	87
88	12.0	0	2	2497	88
<img0228>	-1.0	-1	-1	2498	88
89	12.0	0	2	2499	89
VMDS STB Slurry Mixing	12.0	1	-1	2500	89
Proportions	12.0	1	-1	2501	89
Approximately 40% STB (W/W) to 60% Water (W/W)	12.0	1	-1	2502	89
Standard M12A1-sized	9.960000038146973	1	-1	2503	89
Batch	9.960000038146973	1	-1	2504	89
LBS	9.960000038146973	1	-1	2505	89
50#	9.960000038146973	1	-1	2506	89
Drums	9.960000038146973	1	-1	2507	89
Gallons	9.960000038146973	1	-1	2508	89
Relative	9.960000038146973	1	-1	2509	89
Percent	9.960000038146973	1	-1	2510	89
(W/W)	9.960000038146973	1	-1	2511	89
YIELD	9.960000038146973	1	-1	2512	89
STB	9.960000038146973	0	-1	2513	89
1300	9.960000038146973	0	-1	2513	89
26	9.960000038146973	0	2	2513	89
41%	9.960000038146973	0	-1	2513	89
about 317 gallons of slurry	9.960000038146973	0	-1	2513	89
Water	9.960000038146973	0	-1	2514	89
1878	9.960000038146973	0	-1	2514	89
225	9.960000038146973	0	-1	2514	89
59%	9.960000038146973	0	-1	2514	89
Antiset	9.960000038146973	0	-1	2515	89
12.5	9.960000038146973	0	0	2515	89
Antifoam	9.960000038146973	0	-1	2516	89
144 oz.	9.960000038146973	0	-1	2516	89
Batch for VMDS 750-	9.960000038146973	1	-1	2517	89
gallon tank	9.960000038146973	1	-1	2518	89
Approximately 70% larger	9.960000038146973	0	-1	2519	89
batch than that of the M12A1	9.960000038146973	0	-1	2520	89
Double	9.960000038146973	1	-1	2521	89
Batch	9.960000038146973	1	-1	2521	89
(for	9.960000038146973	1	-1	2521	89
VMDS tanks)	9.960000038146973	1	-1	2522	89
LBS	9.960000038146973	1	-1	2523	89
50#	9.960000038146973	1	-1	2524	89
Drums	9.960000038146973	1	-1	2525	89
Gallons	9.960000038146973	1	-1	2526	89
Relative	9.960000038146973	1	-1	2527	89
Percent	9.960000038146973	1	-1	2528	89
(W/W)	9.960000038146973	1	-1	2529	89
YIELD	9.960000038146973	1	-1	2530	89
STB	9.960000038146973	0	-1	2531	89
2200	9.960000038146973	0	-1	2531	89
44	9.960000038146973	0	2	2531	89
41%	9.960000038146973	0	-1	2531	89
about 630 to 650 gallons of	9.960000038146973	0	-1	2532	89
slurry	9.960000038146973	0	-1	2533	89
Water	9.960000038146973	0	-1	2534	89
3130	9.960000038146973	0	-1	2534	89
375	9.960000038146973	0	-1	2534	89
59%	9.960000038146973	0	-1	2534	89
Antiset	9.960000038146973	0	-1	2535	89
25	9.960000038146973	0	2	2535	89
Antifoam	9.960000038146973	0	-1	2536	89
240 oz.	9.960000038146973	0	-1	2536	89
Approximately 8.5 to 9 gallons of water per drum of STB to mix	15.960000038146973	1	-1	2537	89
slurry	15.960000038146973	1	-1	2538	89
Adding and Blending M2 Antiset and Silicone Antifoam Agent.	12.0	1	-1	2539	89
1.	12.0	0	2	2540	89
Fill the VMDS holding (source) tank with 750 gallons of water.   The mixing tank should be	12.0	0	-1	2540	89
empty to start.	12.0	0	-1	2541	89
2.	12.0	0	2	2542	89
Connect the Hopper/Blender to the mixing tank with the white band hose and the Agitator to	12.0	0	-1	2542	89
the mixing tank using the yellow band hose.  A shorter 1 ½ inch hose (double red bands) can	12.0	0	-1	2543	89
be used if the mixing tank is located on the same truck as the Power Unit.	12.0	0	-1	2544	89
The Hopper/Blender	12.0	0	-1	2544	89
hose should be connected to the Monitor outlet (use Selector Valve #2 - preferred). The	12.0	0	-1	2545	89
alternate method is to draft water from an external tank using the drafting function and the	12.0	0	-1	2546	89
draft output port on the back of the Power Unit (white marking port on the back side).  Keep	12.0	0	-1	2547	89
in mind you will not be able to agitate if you are using the drafting function.  The Agitator is	12.0	0	-1	2548	89
connected to the Agitator outlet with the yellow banded hose and uses Selector Valve #1 in	12.0	0	-1	2549	89
“Agitator” mode.  The Hopper/Blender should have the screen on top of the bars to be used	12.0	0	-1	2550	89
in a manner like a “sifter” to help break up any clumps or “dough balls” of dampened STB.	12.0	0	-1	2551	89
A wooden broom stick or other wooden stick is useful for breaking up clumps as well.	12.0	0	-1	2552	89
90	12.0	0	2	2553	90
3.	12.0	0	2	2554	90
Connect both tanks to the Tank Selector Valve and initially draw from the source tank (Trailer	12.0	0	-1	2554	90
Tank in most cases) and discharges via the Monitor and Agitator outlets to the mixing tank	12.0	0	-1	2555	90
on board the truck.	12.0	0	-1	2556	90
4.	12.0	0	2	2557	90
Connect a short (12-foot, double red band) discharge hose and bale with a plain shaper tip	12.0	0	-1	2557	90
nozzle (plastic or stainless) to aid in mixing in the hopper and to flush out any clumps in the	12.0	0	-1	2558	90
hopper.	12.0	0	-1	2559	90
This hose is connected to the Line #2 Discharge on the front of the Power Unit.	12.0	0	-1	2559	90
You	12.0	0	-1	2559	90
may use this hose to clear any clogs or chunks in the hopper-blender.  Close the Pump Control	12.0	0	-1	2560	90
valve and shift the function on Selector Valve #2 to the Monitor function after using the	12.0	0	-1	2561	90
discharge line to flush the hopper.	12.0	0	-1	2562	90
The agitator function does not allow for the front spray bar outlet to be used.	12.0	0	-1	2563	90
If the STB batch is	12.0	0	-1	2563	90
mixed and ready to dispense through both spray bars, then connect the front spray bar hose to the	12.0	0	-1	2564	90
front spray bar outlet and the rear spray bar hose to the rear spray bar outlet.	12.0	0	-1	2565	90
You will then need to	12.0	0	-1	2565	90
immediately proceed to dispense the STB slurry out both spray bars without further agitation.  Leave	12.0	0	-1	2566	90
the yellow hose in place on the truck and attached to the agitator on the tank to facilitate changing	12.0	0	-1	2567	90
over to agitation and flushing the tank after you’ve discharged the slurry batch.	12.0	0	-1	2568	90
<img0229>	-1.0	-1	-1	2569	90
<img0230>	-1.0	-1	-1	2570	90
91	12.0	0	2	2571	91
5.	12.0	0	2	2572	91
Start the Power Unit, begin agitation (set the Selector Valve #1 to Agitate) and draw water	12.0	0	-1	2572	91
from the source into the mixing tank as described in the proportion table below.	12.0	0	-1	2573	91
6.	12.0	0	2	2574	91
Dump the antiset into the mixing tank hopper-blender.	12.0	0	-1	2574	91
Agitate the solution in the tank for at	12.0	0	-1	2574	91
least 3 minutes.	12.0	0	-1	2575	91
7.	12.0	0	2	2576	91
Mix the antifoam solution into a 5-gallon bucket and then dump it into the mixing tank.	12.0	0	-1	2576	91
It is	12.0	0	-1	2576	91
important that the antiset and antifoam materials are completely dissolved in water before	12.0	0	-1	2577	91
dumping them into the mixing tank.	12.0	0	-1	2578	91
8.	12.0	0	2	2579	91
To prepare STB decontaminating agent for loading, open the drums of STB decontaminating	12.0	0	-1	2579	91
agent (item 7, app D) that you intend to use for the batch.	12.0	0	-1	2580	91
There is a plastic bag inside the	12.0	0	-1	2580	91
drum; open it as well.  It is sometimes useful to dump the bag into an empty drum to make	12.0	0	-1	2581	91
dumping and mixing easier for the operator.  Try to keep the STB powder dry while doing	12.0	0	-1	2582	91
this operation as the STB will clump and form “dough balls” if it gets dampened.	12.0	0	-1	2583	91
9.	12.0	0	2	2584	91
Draw water into truck/mixing tank from the trailer/holding tank (see Section 7.2.4 of this	12.0	0	-1	2584	91
manual).	12.0	0	-1	2585	91
10.	12.0	0	2	2586	91
Begin mixing with the Hopper/Blender (use the Monitor function on Selector Valve #2) and	12.0	0	-1	2586	91
begin to dump one drum of STB into the hopper.  This process will be slow going at first and	12.0	0	-1	2587	91
you may need to rinse or flush the hopper periodically with a hose and bale connected to the	12.0	0	-1	2588	91
Discharge #2 port.	12.0	0	-1	2589	91
STB is a very fine powder that resembles flour and will clump when	12.0	0	-1	2589	91
wetted.	12.0	0	-1	2590	91
The action of the hopper/blender converts the clumps and powder into slurry at the	12.0	0	-1	2590	91
ejector (located at the bottom of the hopper/blender).  When one drum is completely mixed,	12.0	0	-1	2591	91
start on the next drum.	12.0	0	-1	2592	91
Keep a steady pace of filling the hopper-blender with STB to reduce	12.0	0	-1	2592	91
air from getting into the mixture and causing foam to occur in the tank.	12.0	0	-1	2593	91
Do not flush the	12.0	0	-1	2593	91
hopper/blender if you don’t have to.	12.0	0	-1	2594	91
11.	12.0	0	2	2595	91
The resulting STB slurry should be the consistency of pancake batter.	12.0	0	-1	2595	91
If too foamy; add more	12.0	0	-1	2595	91
antifoam.	12.0	0	-1	2596	91
12.	12.0	0	2	2597	91
Disperse the STB slurry out of the front spray bar (FSB), using the Rear Spray Bar (RSB)	12.0	0	-1	2597	91
function on Selector #2.  (Selector #1 is already set to Agitator so cannot be set to FSB.)  You	12.0	0	-1	2598	91
will need to do it this way if you need to continue agitation while dispensing slurry.  If you	12.0	0	-1	2599	91
are intending to use both spray bars, then connect the spray bars and hoses in the primary	12.0	0	-1	2600	91
manner and rapidly dispense the slurry and then immediately begin flushing and agitating the	12.0	0	-1	2601	91
tank to reduce any remaining STB from falling out of the suspension and forming a crust on	12.0	0	-1	2602	91
the insides of the tank.	12.0	0	-1	2603	91
13.	12.0	0	2	2604	91
You can disperse the STB slurry out of the Monitor and a hose connected to the Monitor	12.0	0	-1	2604	91
output, using the “Remote Monitor” function on Selector #2.	12.0	0	-1	2605	91
<img0231>	-1.0	-1	-1	2606	91
92	12.0	0	2	2607	92
14.	12.0	0	2	2608	92
You can also disperse STB Slurry with a red band hose with a D-Bale gun and a 3/8” or 1/2”	12.0	0	-1	2608	92
shaper tip nozzle connected to Discharge Line 2.  Do not use a fog nozzle with STB slurry as	12.0	0	-1	2609	92
the fogger nozzle will clog almost immediately.	12.0	0	-1	2610	92
15.	12.0	0	2	2611	92
Add the planned amount of STB decontaminating agent (item 7, app D) in one continuous	12.0	0	-1	2611	92
operation through the hopper-blender.	12.0	0	-1	2612	92
When loading agent, see that hopper does not run out	12.0	0	-1	2612	92
of STB decontaminating agent.	12.0	0	-1	2613	92
If the supply of agent is exhausted before loading is	12.0	0	-1	2613	92
completed, the slurry in the tank may foam.	12.0	0	-1	2614	92
Stop or reduce foaming by adding additional	12.0	0	-1	2614	92
silicone antifoam agent.	12.0	0	-1	2615	92
CAUTION	12.0	1	-1	2616	92
Cycle the water containing M2 antiset and the antifoam for at least three (3) minutes before mixing	12.0	0	-1	2617	92
STB.	12.0	0	-1	2618	92
The M2 antiset and antifoam must be completely dissolved.	12.0	0	-1	2618	92
NOTE	12.0	1	-1	2619	92
If the M2 antiset is caked, it must be crushed as fine as possible before adding it to the water in the	12.0	0	-1	2620	92
tank unit assembly.	12.0	0	-1	2621	92
NOTE	12.0	1	-1	2622	92
Before starting the loading and blending operations, break up the large lumps of STB to prevent	12.0	0	-1	2623	92
clogging of the lines and to ensure the best possible water-slurry mixture.	12.0	0	-1	2624	92
CAUTION	12.0	1	-1	2625	92
After the slurry is blended, it must be agitated constantly until used.	12.0	0	-1	2626	92
It is useful to agitate with both	12.0	0	-1	2626	92
the agitator and the hopper-blender.  Use “Agitator” function on Selector #1 and “Monitor” on	12.0	0	-1	2627	92
Selector #2 and route the monitor hose (purple band) or a short discharge hose (double red band)  to	12.0	0	-1	2628	92
the hopper-blender.  The alternate is to use the #2 discharge port to the hopper-blender with a double	12.0	0	-1	2629	92
red band hose.  Decide which method you will use in advance, so you avoid changing over hoses and	12.0	0	-1	2630	92
connections.  After blending is complete, replace tank lid.	12.0	0	-1	2631	92
Agitate the slurry mixture avoid adding air	12.0	0	-1	2631	92
with the Agitator and to reduce foaming.	12.0	0	-1	2632	92
AGITATING SLURRY IN TANK UNIT	12.0	1	-1	2633	92
a.	12.0	0	2	2634	92
Make sure the Agitator hose (yellow band) is connected to the Agitator output on the back of	12.0	0	-1	2634	92
the Power Unit and that the Agitator function is operating (Agitator function on Selector #1).	12.0	0	-1	2635	92
You can look into the tank if the hopper/blender is removed to observe the agitation (adding	12.0	0	-1	2636	92
air to add more turbulence helps in this observation but adding air will cause foaming to	12.0	0	-1	2637	92
occur). You can also inspect the tank in the other compartments using the inspection/cleanout	12.0	0	-1	2638	92
ports.	12.0	0	-1	2639	92
b.	12.0	0	2	2640	92
If too foamy; add more antifoam.	12.0	0	-1	2640	92
c.	12.0	0	2	2641	92
Continue to agitate while dispensing the slurry.  Once the slurry is dispensed (should take 15-	12.0	0	-1	2641	92
30	12.0	0	2	2642	92
minutes to dispense the standard batch), rinse and flush the tank immediately or	12.0	0	-1	2642	92
immediately make another batch.	12.0	0	-1	2643	92
CAUTION	12.0	1	-1	2644	92
You can still operate the hopper/blender, but it may introduce more air in the slurry mixture and cause	12.0	0	-1	2645	92
foaming after mixing.	12.0	0	-1	2646	92
93	12.0	0	2	2647	93
CAUTION	12.0	1	-1	2648	93
The agitator and the hopper-blender hoses will contain slurry.	12.0	0	-1	2649	93
Rinse and clean out these hoses and	12.0	0	-1	2649	93
any fittings thoroughly before storing them in the tank basket.	12.0	0	-1	2650	93
NOTE: Only one discharge hose is to be used for spraying slurry at a time; use Discharge #2	12.0	1	-1	2651	93
only so agitation of the slurry in the tank may continue	12.0	1	-1	2652	93
.	12.0	0	-1	2652	93
IN MOST OPERATIONS USING	12.0	1	-1	2652	93
SLURRY, IT MAY BE DESIRED TO SPRAY SLURRY WITH THE FRONT SPRAY BAR.	12.0	1	-1	2653	93
TO DO THIS OPERATION, YOU WILL NEED TO CONTINUE AGITATION WHILE	12.0	1	-1	2654	93
SPRAYING.  YOU WILL USE THE AGITATOR FUNCTION ON SELECTOR VALVE #1	12.0	1	-1	2655	93
AND THE “REAR SPRAY BAR” FUNCTION ON SELECTOR VALVE #2 BUT CONNECT	12.0	1	-1	2656	93
THE FRONT SPRAY BAR HOSE (GREEN BAND) TO THE REAR SPRAY BAR OUTLET	12.0	1	-1	2657	93
(ORANGE) ON THE BACK OF THE POWER UNIT.	12.0	1	-1	2658	93
When mixing and dispensing slurry, you must agitate the tank to keep the slurry in suspension.	12.0	0	-1	2659	93
Selector #1 will be occupied with that function.  You will then need to use Selector #2 and the Rear	12.0	0	-1	2660	93
Spray Bar outlet (on the back of the VMDS Power Unit) to connect the front spray bar and its hose	12.0	0	-1	2661	93
to discharge slurry through the front spray bar.  You can also spray slurry using Discharge #2 (on the	12.0	0	-1	2662	93
front of the Power Unit) with the 1 ½ inch discharge hose (red bands) and bale (gun) assembly.	12.0	0	-1	2663	93
NOTE: YOU WILL ONLY BE ABLE TO DISPENSE SLURRY THROUGH	12.0	1	-1	2664	93
EITHER	12.0	1	-1	2664	93
THE	12.0	1	-1	2664	93
FRONT OR REAR SPRAY BAR BUT NOT BOTH AT THE SAME TIME.	12.0	1	-1	2665	93
DO NOT USE A	12.0	1	-1	2665	93
FOG NOZZLE AS IT WILL CLOG WITH SLURRY; USE A SHAPER TIP NOZZLE (RED	12.0	1	-1	2666	93
PLASTIC OR STAINLESS STEEL).	12.0	1	-1	2667	93
