prefix	c0	content	size	face	marker	line	page	x0	y0	x1	y1	caption	mask	spacing	chunk	group	type	section	subsection	subsubsection	title	section_tag	image_url
	Indicator Display for trouble shooting on the Programmable Logic Controller (PLC) module:	Indicator Display for trouble shooting on the Programmable Logic Controller (PLC) module:	12.0	0	-1	2243	80	11.768627790064594	12.391922690651635	85.31045352711398	14.413135220306089	0	0	1.4	1406	432	0	19	2	0		65	
	Note:	Note: Code “C” also indicates that the front engine access panel is open. Secure the panel and	12.0	1	-1	2244	80	11.768627790064594	60.23156907823351	86.52615017361111	62.34368988961885	0	0	45.8	1407	433	1	19	2	0		65	
	reset the PLC to continue operations.	reset the PLC to continue operations.	12.0	0	-1	2245	80	11.768627790064594	62.11035372030856	41.85130798738766	64.13156528665563	0	0	-0.2	1407	433	1	19	2	0		65	
	<img0217>	<img0217>	-1.0	-1	-1	2246	80	22.18137254901961	15.465907857875631	77.78594571780535	56.37499876696654	0	1	-48.7	1408	434	0	19	2	0		65	
	VMDS Technical and Operators Manual	VMDS Technical and Operators Manual ver 2019.2.l	9.960000038146973	0	-1	2247	81	11.768627790064594	4.375376845851089	82.82171511182598	6.103285876187412	0	1	-52.0	1409	434	0	19	2	0		65	
81			12.0	0	2	2248	81	11.768627790064594	91.77726976799244	14.490196128296697	93.85909263533776	0	1	85.7	1410	434	0	19	2	0		65	
13.3	TROUBLE SHOOTING – CORRECTIVE ACTIONS	TROUBLE SHOOTING – CORRECTIVE ACTIONS	12.0	1	0	2249	81	11.768627790064594	8.918178442752723	61.619278652216096	11.016663638028232	0	0	-84.9	1411	434	0	19	3	0	TROUBLE SHOOTING – CORRECTIVE ACTIONS	66	
	NOTE: Always disconnect battery cables before servicing engine.	NOTE: Always disconnect battery cables before servicing engine. Always turn PUMP	12.0	1	-1	2250	81	11.768627790064594	12.405559270068853	88.73103522007762	14.504044465344363	0	0	1.4	1412	434	0	19	3	0		66	
	CONTROL VALVE, AIR CONTROL VALVE and SELECTOR VALVES 1 & 2 are set to	CONTROL VALVE, AIR CONTROL VALVE and SELECTOR VALVES 1 & 2 are set to	12.0	1	-1	2251	81	11.768627790064594	14.147981971201272	88.74771018433415	16.24646620316939	0	0	-0.4	1413	434	0	19	3	0		66	
	the OFF position before servicing compressor.	the OFF position before servicing compressor. Contact CLS for additional information and	12.0	1	-1	2252	81	11.768627790064594	15.89040467233369	88.70815700954861	17.98888890430181	0	0	-0.4	1413	434	0	19	3	0		66	
	assistance if necessary.	assistance if necessary.	12.0	1	-1	2253	81	11.768627790064594	17.632827373466107	31.25817043329376	19.731311605434225	0	0	-0.4	1413	434	0	19	3	0		66	
	REF #	REF # POSSIBLE CAUSES CORRECTIVE ACTION(S)	9.960000038146973	1	-1	2254	81	13.3176466997932	22.871431678232522	83.03104475432751	24.61317428434738	0	0	3.1	1414	434	0	19	3	0		66	
1			9.960000038146973	0	2	2255	81	15.141176709941789	28.254056217694526	16.37156866734324	29.93166374437737	0	0	3.6	1415	435	3	19	3	0		66	
	Battery not connected, terminals loose or dirty,	Battery not connected, terminals loose or dirty,	9.960000038146973	0	-1	2256	81	20.19934685401667	27.526782257388337	51.33411681729984	29.204389784071182	0	0	-2.4	1415	435	3	19	3	0		66	
	battery dead	battery dead	9.960000038146973	0	-1	2257	81	20.19934685401667	28.98133017800071	28.645426930944904	30.658937704683556	0	0	-0.2	1415	435	3	19	3	0		66	
	Clean and/or tighten battery terminals.  Test	Clean and/or tighten battery terminals.  Test	9.960000038146973	0	-1	2258	81	56.227121789471	26.799508297082152	85.42687908496733	28.477115823764997	0	0	-3.9	1415	435	3	19	3	0		66	
	battery.  Charge battery.	battery.  Charge battery. Replace battery if	9.960000038146973	0	-1	2259	81	56.227121789471	28.23890531905974	84.47970720677594	29.916512845742584	0	0	-0.2	1415	435	3	19	3	0		66	
	required.	required.	9.960000038146973	0	-1	2260	81	56.227121789471	29.69344553321299	62.477121789471	31.371053059895836	0	0	-0.2	1415	435	3	19	3	0		66	
2			9.960000038146973	0	2	2261	81	15.141176709941789	39.09117573439473	16.37156866734324	40.76878326107757	0	0	7.7	1416	435	3	19	3	0		66	
	Hourglass appears in bottom bowl of separator;	Hourglass appears in bottom bowl of separator;	9.960000038146973	0	-1	2262	81	20.19934685401667	35.424507988823784	51.65032280815972	37.10211551550663	0	0	-5.3	1416	435	3	19	3	0		66	
	System out of fuel; fuel contaminated; fuel pickup	System out of fuel; fuel contaminated; fuel pickup	9.960000038146973	0	-1	2263	81	20.19934685401667	37.63663166701192	53.485616048177086	39.31423919369476	0	0	0.5	1416	435	3	19	3	0		66	
	blocked; fuel lines not properly connected;	blocked; fuel lines not properly connected;	9.960000038146973	0	-1	2264	81	20.19934685401667	39.09117573439473	49.00326697654973	40.76878326107757	0	0	-0.2	1416	435	3	19	3	0		66	
	Water/fuel separator needs drained; clogged fuel	Water/fuel separator needs drained; clogged fuel	9.960000038146973	0	-1	2265	81	20.19934685401667	41.3032955593533	52.39033418543199	42.98090308603614	0	0	0.5	1416	435	3	19	3	0		66	
	filter; fuel pump failure	filter; fuel pump failure	9.960000038146973	0	-1	2266	81	20.19934685401667	42.75784347996567	35.98366033018025	44.43545100664852	0	0	-0.2	1416	435	3	19	3	0		66	
	Check fuel gauge – ensure can is not empty –	Check fuel gauge – ensure can is not empty –	9.960000038146973	0	-1	2267	81	56.227121789471	31.969964383828522	89.4232058057598	33.64757191051137	0	0	-12.5	1416	435	3	19	3	0		66	
	refill/replace with clean fuel if required.	refill/replace with clean fuel if required.	9.960000038146973	0	-1	2268	81	56.227121789471	33.424512304440896	83.5800619686351	35.17757377239189	0	0	-0.2	1416	435	3	19	3	0		66	
	Check fuel pick-up for obstructions – if air can’t	Check fuel pick-up for obstructions – if air can’t	9.960000038146973	0	-1	2269	81	56.227121789471	36.33360043920652	89.41123812806373	38.01120796588936	0	0	1.2	1416	435	3	19	3	0		66	
	flow through the lines neither can fuel.  Check fuel	flow through the lines neither can fuel.  Check fuel	9.960000038146973	0	-1	2270	81	56.227121789471	37.78814450658933	89.38320384306067	39.465752033272175	0	0	-0.2	1416	435	3	19	3	0		66	
	line connections on the back of the VMDS.  If	line connections on the back of the VMDS.  If	9.960000038146973	0	-1	2271	81	56.227121789471	39.227541528566924	89.41817938112746	40.905149055249765	0	0	-0.2	1416	435	3	19	3	0		66	
	contaminated fuel is suspected change fuel supply,	contaminated fuel is suspected change fuel supply,	9.960000038146973	0	-1	2272	81	56.227121789471	40.68208559594974	89.41722196691177	42.35969312263258	0	0	-0.2	1416	435	3	19	3	0		66	
	empty water fuel separator.	empty water fuel separator.	9.960000038146973	0	-1	2273	81	56.227121789471	42.13662966333255	75.32026004167943	43.81423719001539	0	0	-0.2	1416	435	3	19	3	0		66	
3	Water tank empty or near empty	Water tank empty or near empty	9.960000038146973	0	2	2274	81	15.141176709941789	49.19723741935962	41.80718964221431	50.87484494604246	0	0	5.4	1417	435	3	19	3	0		66	
	Add water to the water tank.  Unit can continue to	Add water to the water tank.  Unit can continue to	9.960000038146973	0	-1	2275	81	56.227121789471	48.469963459053425	89.32135089550142	50.14757098573627	0	0	-2.4	1417	435	3	19	3	0		66	
	operate while water is added through top-fill port.	operate while water is added through top-fill port.	9.960000038146973	0	-1	2276	81	56.227121789471	49.9245113796658	90.03104415594363	51.60211890634864	0	0	-0.2	1417	435	3	19	3	0		66	
4	Loose alternator belt or wiring	Loose alternator belt or wiring	9.960000038146973	0	2	2277	81	15.141176709941789	53.68461223563763	40.98366132748672	55.36221976232047	0	0	2.1	1418	435	3	19	3	0		66	
	Check alternator belt and visible wires going to	Check alternator belt and visible wires going to	9.960000038146973	0	-1	2278	81	56.227121789471	52.95481440996883	87.61579725477431	54.632421936651674	0	0	-2.4	1418	435	3	19	3	0		66	
	alternator.	alternator. Contact CLS.	9.960000038146973	0	-1	2279	81	56.227121789471	54.41188234271426	72.61437808766085	56.0894898693971	0	0	-0.2	1418	435	3	19	3	0		66	
5	Possible indicator failure; Malfunction	Possible indicator failure; Malfunction	9.960000038146973	0	2	2280	81	15.141176709941789	60.35127736101247	45.88561712526808	62.02888488769532	0	0	4.3	1419	435	3	19	3	0		66	
	While the system is OFF(!) check indicator	While the system is OFF(!) check indicator	9.960000038146973	0	-1	2281	81	56.227121789471	57.44218537301729	84.95653937844669	59.11979289970013	0	0	-4.6	1419	435	3	19	3	0		66	
	display or LED connections – ensure connections	display or LED connections – ensure connections	9.960000038146973	0	-1	2282	81	56.227121789471	58.89673329362966	89.03812582975898	60.57434082031251	0	0	-0.2	1419	435	3	19	3	0		66	
	are not broken.	are not broken. Ensure moisture is not in	9.960000038146973	0	-1	2283	81	56.227121789471	60.336126462377685	83.205408831827	62.01373398906053	0	0	-0.2	1419	435	3	19	3	0		66	
	connectors.  Reconnect if required.  Use air to	connectors.  Reconnect if required.  Use air to	9.960000038146973	0	-1	2284	81	56.227121789471	61.7906705297605	86.65232938878677	63.468278056443346	0	0	-0.2	1419	435	3	19	3	0		66	
	blow out connectors.	blow out connectors.	9.960000038146973	0	-1	2285	81	56.227121789471	63.245218450372874	70.30065199908088	64.92282597705572	0	0	-0.2	1419	435	3	19	3	0		66	
6			9.960000038146973	0	2	2286	81	15.141176709941789	67.00279929421166	16.37156866734324	68.68040296766493	0	0	2.1	1420	435	3	19	3	0		66	
	NOTE: The repairs in this Troubleshooting Section	NOTE: The repairs in this Troubleshooting Section	9.960000038146973	0	-1	2287	81	20.19934685401667	66.27552533390546	54.19275121751175	67.95312900735875	0	0	-2.4	1420	435	3	19	3	0		66	
	are unit level repairs ONLY.	are unit level repairs ONLY.	9.960000038146973	0	-1	2288	81	20.19934685401667	67.73007325451783	39.35620925005745	69.40767692797112	0	0	-0.2	1420	435	3	19	3	0		66	
	If necessary, contact CLS.	If necessary, contact CLS.	9.960000038146973	0	-1	2289	81	56.227121789471	66.27552533390546	73.83006476109324	67.95312900735875	0	0	-3.1	1420	435	3	19	3	0		66	
7			9.960000038146973	0	2	2290	81	15.141176709941789	75.8399192732994	16.37156866734324	77.51752294675269	0	0	7.9	1421	435	3	19	3	0		66	
	Improper drafting hose/valve configuration.  Draft	Improper drafting hose/valve configuration.  Draft	9.960000038146973	0	-1	2291	81	20.19934685401667	72.21491649897412	53.52303997363919	73.89252017242741	0	0	-5.3	1422	436	1	19	3	0		66	
	hose cut/sliced/compromised; Drafting hose cam-	hose cut/sliced/compromised; Drafting hose cam-	9.960000038146973	0	-1	2292	81	20.19934685401667	73.6543135209517	53.12091104345384	75.331917194405	0	0	-0.2	1422	436	1	19	3	0		66	
	lever coupler sealing washer missing, damaged;	lever coupler sealing washer missing, damaged;	9.960000038146973	0	-1	2293	81	20.19934685401667	75.10885373510496	51.906979629416874	76.78645740855825	0	0	-0.2	1422	436	1	19	3	0		66	
	floating dock-strainer not fully submerged in liquid	floating dock-strainer not fully submerged in liquid	9.960000038146973	0	-1	2294	81	20.19934685401667	76.5671932336056	54.200829399956596	78.24479690705887	0	0	-0.2	1422	436	1	19	3	0		66	
	source; foot valve ball stuck, not allowing fluid	source; foot valve ball stuck, not allowing fluid	9.960000038146973	0	-1	2295	81	20.19934685401667	78.02173344775885	51.52941435770272	79.69933712121212	0	0	-0.2	1422	436	1	19	3	0		66	
	intake	intake	9.960000038146973	0	-1	2296	81	20.19934685401667	79.47628136837122	24.6062110452091	81.1538850418245	0	0	-0.2	1422	436	1	19	3	0		66	
	Verify all connections are properly made; All	Verify all connections are properly made; All	9.960000038146973	0	-1	2297	81	56.227121789471	70.76037628482086	86.38527066099877	72.43797995827416	0	0	-10.4	1423	436	1	19	3	0		66	
	valves/dials are in the proper position.  Inspect	valves/dials are in the proper position.  Inspect	9.960000038146973	0	-1	2298	81	56.227121789471	72.21491649897412	87.12431465099061	73.89252017242741	0	0	-0.2	1423	436	1	19	3	0		66	
	the drafting hose for cuts or tears; Ensure the	the drafting hose for cuts or tears; Ensure the	9.960000038146973	0	-1	2299	81	56.227121789471	73.6543135209517	86.00462869881025	75.331917194405	0	0	-0.2	1423	436	1	19	3	0		66	
	sealing washer on the system connector is	sealing washer on the system connector is	9.960000038146973	0	-1	2300	81	56.227121789471	75.10885373510496	84.03678345524408	76.78645740855825	0	0	-0.2	1423	436	1	19	3	0		66	
	present, clean and undamaged; Inspect the draft	present, clean and undamaged; Inspect the draft	9.960000038146973	0	-1	2301	81	56.227121789471	76.5671932336056	87.81116959316279	78.24479690705887	0	0	-0.2	1423	436	1	19	3	0		66	
	hose filter – ensure the ball moves freely when	hose filter – ensure the ball moves freely when	9.960000038146973	0	-1	2302	81	56.227121789471	78.02173344775885	87.2174431295956	79.69933712121212	0	0	-0.2	1423	436	1	19	3	0		66	
	you tip the valve; Ensure the filter is fully	you tip the valve; Ensure the filter is fully	9.960000038146973	0	-1	2303	81	56.227121789471	79.47628136837122	83.94566953571794	81.1538850418245	0	0	-0.2	1423	436	1	19	3	0		66	
	submerged in the liquid source	submerged in the liquid source	9.960000038146973	0	-1	2304	81	56.227121789471	80.93082928898359	76.79575003829657	82.60843296243688	0	0	-0.2	1423	436	1	19	3	0		66	
	VMDS Technical and Operators Manual	VMDS Technical and Operators Manual ver 2019.2.l	9.960000038146973	0	-1	2305	82	11.768627790064594	4.375376845851089	82.82171511182598	6.103285876187412	0	1	-78.2	1424	437	0	19	3	0		66	
82			12.0	0	2	2306	82	11.768627790064594	91.77726976799244	14.490196128296697	93.85909263533776	0	1	85.7	1425	437	0	19	3	0		66	
	(Continuing 13.3 Trouble Shooting - Corrective Actions)	(Continuing 13.3 Trouble Shooting - Corrective Actions)	12.0	1	-1	2307	82	11.768627790064594	8.918178442752723	59.50163298962163	11.016663638028232	0	0	-84.9	1426	437	0	19	3	0		66	
	REF #	REF # POSSIBLE CAUSES CORRECTIVE ACTION(S)	9.960000038146973	1	-1	2308	82	13.3176466997932	13.795673485958217	83.03104475432751	15.537416092073075	0	0	2.8	1427	437	0	19	3	0		66	
8	Loose hose connectors; Damaged hose(s)	Loose hose connectors; Damaged hose(s)	9.960000038146973	0	2	2309	82	15.141176709941789	24.102540449662644	47.74836621253319	25.78014797634549	0	0	8.6	1428	438	3	19	3	0		66	
	Shut down the VMDS power unit.  Completely	Shut down the VMDS power unit.  Completely	9.960000038146973	0	-1	2310	82	56.227121789471	17.57223341200087	87.51019247217116	19.249840938683715	0	0	-8.2	1428	438	3	19	3	0		66	
	dry the internals of the system and wipe up any	dry the internals of the system and wipe up any	9.960000038146973	0	-1	2311	82	56.227121789471	19.026781332613243	87.51487981260213	20.70438885929609	0	0	-0.2	1428	438	3	19	3	0		66	
	fluid puddles.	fluid puddles. When these actions are complete	9.960000038146973	0	-1	2312	82	56.227121789471	20.481329253225617	87.49862371706496	22.158936779908462	0	0	-0.2	1428	438	3	19	3	0		66	
	restart the system and cycle through fluid drafting	restart the system and cycle through fluid drafting	9.960000038146973	0	-1	2313	82	56.227121789471	21.920718568744082	89.24160626978656	23.598326095426927	0	0	-0.2	1428	438	3	19	3	0		66	
	and fluid discharge modes.	and fluid discharge modes. After each is	9.960000038146973	0	-1	2314	82	56.227121789471	23.375266489356456	82.97593359853707	25.0528740160393	0	0	-0.2	1428	438	3	19	3	0		66	
	performed shut down the system and check for	performed shut down the system and check for	9.960000038146973	0	-1	2315	82	56.227121789471	24.82981440996883	87.23822699652779	26.507421936651674	0	0	-0.2	1428	438	3	19	3	0		66	
	leaks.  If leaks are confirmed inspect the	leaks.  If leaks are confirmed inspect the	9.960000038146973	0	-1	2316	82	56.227121789471	26.28435462412208	83.01600038615707	27.961962150804926	0	0	-0.2	1428	438	3	19	3	0		66	
	suspected source.	suspected source. Contact CLS for replacement	9.960000038146973	0	-1	2317	82	56.227121789471	27.738902544734454	87.6825070848652	29.4165100714173	0	0	-0.2	1428	438	3	19	3	0		66	
	parts if necessary; if due to a loose connection	parts if necessary; if due to a loose connection	9.960000038146973	0	-1	2318	82	56.227121789471	29.193450465346828	86.8313658471201	30.871057992029673	0	0	-0.2	1428	438	3	19	3	0		66	
	tighten as required.	tighten as required.	9.960000038146973	0	-1	2319	82	56.227121789471	30.64799067950008	69.20261258393332	32.325598206182924	0	0	-0.2	1428	438	3	19	3	0		66	
9	Spillage; Damaged Fluid Storage Tank	Spillage; Damaged Fluid Storage Tank	9.960000038146973	0	2	2320	82	15.141176709941789	38.03057044443458	46.12091164183772	39.70817797111743	0	0	5.7	1429	438	3	19	3	0		66	
	Park on a level surface and completely fill the	Park on a level surface and completely fill the	9.960000038146973	0	-1	2321	82	56.227121789471	33.666934389056586	86.65232938878677	35.34454191573943	0	0	-6.0	1429	438	3	19	3	0		66	
	tank(s) with water.  Wipe up any fluid on the	tank(s) with water.  Wipe up any fluid on the	9.960000038146973	0	-1	2322	82	56.227121789471	35.1214784564394	85.99974189708436	36.79908598312224	0	0	-0.2	1429	438	3	19	3	0		66	
	tank/areas suspected of leaking – if possible, use	tank/areas suspected of leaking – if possible, use	9.960000038146973	0	-1	2323	82	56.227121789471	36.57602637705177	88.39975992838542	38.25363390373462	0	0	-0.2	1429	438	3	19	3	0		66	
